id,original_id,text,label,is_augmented
2649_bt,2649,Syukurlah kau pulang. 3hr dalam perawatan repodis ini. rs.,negative,True
2655_bt,2655,"Bye, pengalaman saya di sini empat tahun yang lalu. Istri pemilik penginapan untuk tifoid, menurut sejarah gmap. 9hr, waktu itu, adalah setara dari bintang 3 / 5. Tapi membaca ulasan orang sekarang 1 / 5.",negative,True
2658_bt,2658,"Antrian masih secara manual menggunakan papan angka, yang sering habis oleh petugas. Nomor pada tampilan dan panggilan tidak dalam rangka. Pasien yang datang pertama kali menelepon dan sebaliknya.",negative,True
2672_bt,2672,"Layanan lama, itu sudah online tetapi harus daftar lagi, menunggu dari 13: 30-5 belum disebut",negative,True
2681_bt,2681,"Ada 5.125 bayi lahir di rumah sakit ini, semua dokter dan perawat yang besar, tapi aku tidak ingin sakit lagi... Aku akan menemuimu setelah vaksin. Ha ha.",negative,True
2685_bt,2685,"Pertama pengalaman di sini, ternyata itu nyaman dengan layanan. Perawat dokter itu ramah.",negative,True
2695_bt,2695,Ruang pelayanan utama Camelia,negative,True
2702_bt,2702,"Aku kecewa. Istri saya ingin menjadi lebih baik, tapi di sini dia berbicara tentang kurangnya saya istri ""dan saudara perempuan sampai dia mendengar saya dan menjadi lebih kekerasan.",negative,True
2732_bt,2732,"Yang paling nyaman Rs yang bertitik untuk kontrol anak dan dewasa. Ruang tunggu nyaman, banyak colokan, kursi dengan sofa, admin tidak sulit dan cepat",negative,True
2736_bt,2736,Ini baru empat jam sejak sistem online hari ini bahwa daftar ini online.,negative,True
2745_bt,2745,"Sangat baik dari pelayannya. Fasilitas nya akses nya, seluruh staf nya ramah dari dokter nya bidan untuk keamanan.
Saya sangat merekomendasikan ini rs.",negative,True
2748_bt,2748,Rumah sakit yang sangat buruk. Layanan.,negative,True
2754_bt,2754,"Aku tidak merasa sakit di rumah, aku merasa sakit di hotel. Ini seperti staycation.",negative,True
2757_bt,2757,"Layanan untuk katedral baik, semua karyawannya sangat ramah.
Baru kemarin di reli kabarees, dirawat di ruang gawat darurat lt adalah 4.
Perawat adalah host & informatif.",negative,True
2763_bt,2763,Layanan yang bagus.,negative,True
2768_bt,2768,"Dari pendaftaran ke persediaan medis, semua petugasnya adalah satset task force.
Setiap kali sekarang, itu akan murah, tapi itu mendapat layanan terbaik.
Super duper sangat direkomendasikan",negative,True
2771_bt,2771,"Layanan administrasi lambat. Sepertinya staf masih belajar. Saat melakukan pemeriksaan radiologi, ada kesalahan besar, seperti mengacaukan nama pasien yang tidak pantas, hasil radiologi yang salah. Hasil radiologi menunjukkan pendarahan intrakranial, seperti yang kita minta, dan bagian terkait, tampaknya mereka mengakui kesalahan ketik. Hasil pemindaian ct tidak dicetak dengan alasan mereka tidak memiliki pencetak ct scan. Itu salah ketik yang membuat kami takut. Saran saya adalah bahwa seluruh admin atau mesin tik harus lebih berhati-hati sebelum memberikan resume review.",negative,True
2780_bt,2780,Pengalaman yang bagus.,negative,True
2783_bt,2783,"Itu pengalaman yang sangat buruk. Setelah dokter membayar, tunggu satu jam. Ingin mendapatkan obat dalam satu jam. Tidak ada yang disebut untuk antigen tua atau pcr. Ruangam, tunggu sebentar. Ini rumah sakit besar, tapi layanan buruk.",negative,True
2792_bt,2792,"Pusat panggilan terburuk yang pernah ada! Setelah terhubung mereka hanya diteruskan panggilan ke saluran lain tapi tidak ada yang dijemput di akhir sana. Buang-buang waktu dan detak jantungku. Saya pikir saya akan memiliki operasi pada hari Senin, tapi aku mempertimbangkan kembali pindah ke rumah sakit lain.",negative,True
2799_bt,2799,"Suamiku, 29 Agustus 2024. Firmanto pergi ke ahli saraf. Hermina podomoro.",negative,True
2805_bt,2805,wah wah sangat buruk! jadi sudah waktunya disini ibuku sangat tidak bersahabat jangan menyesal untuk kesalahan atau keterbatasan!,negative,True
2807_bt,2807,"Untuk penyakit dalam, tunggu tiga jam dari awal pendaftaran sampai dokter tiba. Jam latihannya harus jam 10, dan perawat di 11 ternyata baru dan mulai antrian di 12. Tunggu sampai itu disebut 1 lwt kurleb 4 jam jauhnya. Tetap menunggu antrian tunggu. Jangan panggil perawat. Perawat berada di depan dan orang-orang jika ada kebutuhan untuk mendapatkan sakit memberitahu mereka untuk masuk untuk panggilan pagi. Dan pakaian perawat berbeda dari pasien.",negative,True
2814_bt,2814,Layanan poli operasi yang dimaksudkan untuk lahan saudara.,negative,True
2821_bt,2821,"Peringkat 1 untuk Dr. Ivoly... Biasanya dengan Dr Ardy, karena pada saat itu mendesak ingin gaw satu sama lain. Dan dia mendapat pagi hari dari ivo, dari awal penjelasan buruk, dan kemudian itu tidak normal.",negative,True
2841_bt,2841,"Kurang layanan, terlalu lama menunggu pasien",negative,True
2852_bt,2852,"Meskipun rumah sakit sudah tua, suasana hati yang baik. Tidak terlalu ramai. Dan lokasi strategis dapat berjalan ke stasiun kereta api terdekat.",negative,True
2854_bt,2854,"Keamanan di depan, silakan. Pasti ada lebih banyak keamanan seperti bank, tidak terlalu bijaksana.",negative,True
2856_bt,2856,"Staf ramah, untuk pendaftaran pertama tidak perlu menggunakan matre, jadi berbeda dari rss. Tempat ini bersih. Bangunan yang bagus. Sudah lengkap.",negative,True
2879_bt,2879,Sebenarnya aku pelanggan di rumah sakit. Itu hanya tidak merasa sangat baik. Aku punya asuransi.,negative,True
2890_bt,2890,Layanan yang bagus. Dokter baik. Perawat yang baik.,negative,True
2901_bt,2901,Rumah sakit besar. Tempat parkir sedikit rendah. Agak sulit untuk parkir. Mungkin ketika aku pergi ke sana lagi itu hanya terjadi ada banyak rasa sakit.,negative,True
2903_bt,2903,"Poly service sangat baik, admin poli, dokter poly dll. Sangat bagus. Tapi layanan igd zonk sekali
Aku mengambil anak saya ke idd di RS Radjak di 230an
Kondisi anak saya malam itu adalah setelah kejang, sampai rumah sakit panas 40 koma, bukannya mengirimnya ke rumah sakit lain tanpa mengatakan itu tangan putri saya, karena alasan tidak ada catatan medis anak saya? Hanya ada satu pasien, dan untuk data saya tidak meminta catatan medis di rumah sakit, saya memiliki catatan medis di rumah sakit, dan saya punya beberapa kali sebelum saya harus mencapai rumah sakit.
Hanya ada satu pasien bayi dalam dua minggu.",negative,True
2910_bt,2910,"Apa ceritanya? Tapi jika aku duduk, ada pasien tua berdiri. Aku harus tetap garansi demi antrian.",negative,True
2912_bt,2912,Selalu merasa ramah ketika aku ada,negative,True
2921_bt,2921,"Kembali dan sebagainya. Rekan yang baik, tapi tolong, itu penjaga kafetaria di bawah.
Ini tidak begitu banyak. Aku bersumpah setiap kali aku membeli sesuatu, selalu tidak ada perubahan.
Wajahnya penuh dengan nada.",negative,True
2922_bt,2922,"Pelayan sangat baik, dari dalam ke luar sangat bagus. Di kamar Daffodil, sangat nyaman dan nyaman.",negative,True
2928_bt,2928,"6316
Bayi perawat dan ruang perawat review.",negative,True
2929_bt,2929,"Bad WiFi selama hampir seminggu. Tidak ada Internet, selalu ada masalah, dan semua orang harus menunggu lebih dari satu jam dan interkom tidak dapat digunakan. Komunikasi dari tingkat pemula ke tingkat tinggi.",negative,True
2930_bt,2930,Untuk petugas radiologi yang memakai kacamata.,negative,True
2931_bt,2931,Layanan di sini cepat. Kasir tidak menunggu lama. Layanan dokter juga sangat baik. thx,negative,True
2940_bt,2940,"Rumah sakit yang paling nyaman, dengan pelayanan yang baik.",negative,True
2950_bt,2950,"Layanan yang baik, ada layanan untuk membantu kita mencari tahu apakah ada daftar lainnya kesulitan atau jasa.",negative,True
2958_bt,2958,"darurat
Kakak Senita
Dr. Sherry.",negative,True
2971_bt,2971,Tapi kenapa aku masih tidak nyaman dengan layanan pendaftaran? Aku sangat menyukainya karena dokter. Saya tidak berpikir itu sangat menyakitkan untuk berbicara. Dan saya tidak ingin pergi ke sana lagi karena saya sangat terluka oleh suara dokter yang begitu sederhana tentang orang lain.,negative,True
2977_bt,2977,"Tidak ada pemberitahuan masuk, sk / slop ditulis. Tidak ada yang menjelaskan mengapa tidak dapat memberikan surat perintah penggeledahan.",negative,True
2986_bt,2986,"Sulit untuk mengangkat telepon, mengatakan ada nomor, ia terus nomor, tapi tidak. Apakah Anda berniat untuk melayani masyarakat?",negative,True
2987_bt,2987,"Dari tahun 2008 anakku lahir di sini, dia diberi nama opname, dan saudaranya ada di sini, dan adiknya, sampai aku belajar bagaimana melakukannya.",negative,True
2988_bt,2988,"Kebanyakan prosedur Rievan, tunggu kursi roda.",negative,True
2990_bt,2990,"Staf super ramah, layanan cepat dan fasilitas lengkap. yang terbaik pula",negative,True
3002_bt,3002,"Anak pertama lahir di sini, dan anak-anak ada di sini. Layanan medis sudah selesai.",negative,True
3013_bt,3013,Layanan perawat tidak baik dan tidak baik. Pelan-pelan. Aku tidak ingin menyakitimu.,negative,True
3020_bt,3020,Layanan yang bagus. Anakku lahir di sini.,negative,True
3022_bt,3022,Saya sangat kecewa bahwa obat untuk gula tidak bertanggung jawab atas Mrs Perawatan Atma.,negative,True
3024_bt,3024,"Aku sangat mengagumi pelayanan Ibu. Bagian Pipp, sangat ramah dengan orang-orang, seperti kita, ramah.",negative,True
3030_bt,3030,"Sudah lama, mungkin karena itu.
Jadwal dokter jam 2: 00, tapi tidak sampai jam 4: 00.
Ada banyak kamar perawat, tapi sudah lama sekali.
Aku tidak tahu. Aku bersumpah.",negative,True
3034_bt,3034,"Bangunan yang bagus, layanan yang buruk. Terutama dengan penjaga keamanan di Ipd tersebut. Oktober tahun lalu 2023 tepatnya pada tanggal 20, aku sebagus adikku dan membawa ibuku yang sakit. Dengan pasien tidak sadar, itu kondisi mendesak dan mendesak yang diminta untuk menunggu di kursi roda ketika pasien membutuhkan penanganan segera. Alasan mengapa penjaga keamanannya mengatakan ""di tempat tidur penuh, jika Anda ingin menunggu di kursi roda"" adalah bahwa saudara saya pergi ke perawat dan saya memberinya sikap ketika saya mengatakan kepada ibu saya. Mereka seharusnya lebih tahu dan memahami kondisi untuk menjadi yang pertama. Saya telah belajar, membawa keluarga saya untuk memeriksa di sini. Tolong perhatikan perhatian medisnya terutama sikap keamanannya. Ini rumah sakit pemerintah, itulah cara kerjanya.",negative,True
3051_bt,3051,"Perawat di lt 2 yang tidak memakai tudung, Aku tidak tahu apa namanya.",negative,True
3065_bt,3065,Layanan buruk (perawat),negative,True
3070_bt,3070,"Para dokter baik, tapi tidak untuk admin dan perawat yang tidak berhati-hati.",negative,True
3077_bt,3077,bpjs kls 1 tidak diberitahu di awal ruangan penuh. tiba-tiba diberi kamarnya kls 2. Kami mendapat informasi setelah pasien dirawat. Seharusnya di awal. Karena juga terkait dengan hak-hak pasien. Karena kita membayar lebih dari sekedar itu.,negative,True
3102_bt,3102,"Layanan untuk poli umumnya lama, ia memprioritaskan olahraga. harus sesuai antrian. Sudah lama.",negative,True
3103_bt,3103,Cukup waktu yang dibutuhkan untuk prosedur. Tidak ada komplikasi.,negative,True
3118_bt,3118,"Secara umum, itu baik.
Penghalang parkir sepeda motor. Jika Anda tidak memiliki kartu flazz, membayar tunai.",negative,True
3135_bt,3135,"Tidak pernah pindah ke rumah sakit, tapi sekarang aku mempertimbangkannya. Dokter gigi deliana, Anda begitu buruk! Jika ada pasien lain yang mengantri, aku bisa mengerti. Aku harus menunggu 57 menit untuk alasan pribadimu! Saya memiliki sakit gigi, pada hari bekerja di 7: 00 Menyerahlah. Itu pengalaman yang buruk.",negative,True
3144_bt,3144,"spa Dr. Elvie Caroline memberitahuku bahwa anakku tidak akan pernah seperti dia hanya karena kami tidak menyuntikkan apapun ke dalam tubuhnya sekitar tiga tahun yang lalu. Ibu tersayang, kau pikir kau siapa?",negative,True
3157_bt,3157,"Selasa 21 Nov pada 1 3wib pertama kali x saya berada di sini karena saya ingin menghabiskan waktu dengan spesialis anak, karena bayi saya batuk dengan dingin, tapi aku begitu kecewa bahwa dokternya berada di keyakinan anak saya.",negative,True
3178_bt,3178,Rumah sakit sangat baik. Layanan perawat semua sangat ramah.,negative,True
3182_bt,3182,"Layanan telah menunggu selama 9 sampai 2 dan 12 menit. Sudah panas, itu tidak menyenangkan!",negative,True
3183_bt,3183,"Ini bagus dan bersih. Tapi tidak dengan layanan. Ini datang pada waktu keheningan, tetapi proses dapat panjang. Ketika itu terjadi untuk mendapatkan dokter yang tidak meyakinkan dia untuk melakukannya, biaya mahal.",negative,True
3193_bt,3193,Selalu di sini. Setiap hari sakit dalam pelayanan poli. Bagus.,negative,True
3199_bt,3199,"Terlalu lama untuk penebusan obat, tidak sesuai dengan urutan nomor antrian.
Banyak petugas. Tapi prosesnya sudah lama.
Harap tegas lagi untuk petugas.",negative,True
3201_bt,3201,"Sepanjang waktu di ruang topaz. Sangat bagus. Dari ruang Upd ke ruang perawatan. Untuk ruang pemeriksaan radiologi, itu sangat baik, dan perangkat itu begitu canggih bahwa saya dengan cepat pulih.
Untuk perawat untuk memulai di kepala ruangan, perawat pagi sr reni layanan, sr rosita, sr nurr, sr nurr, jadi tolong jaga aku dari awal dari langkah-langkah dr martin visiite sampai aku pulang ketika Anda bangun",negative,True
3204_bt,3204,Terlalu lama.,negative,True
3214_bt,3214,"Layanan di Rumah Sakit Tangsel bagus, perawat sedang dalam perjalanan.",negative,True
3215_bt,3215,"Parkers bukannya ramah adalah emosional tentang ""otomatis salib""",negative,True
3216_bt,3216,"Penampilan stafnya sangat baik. Semua fasilitas selesai. Saranku, seharusnya tidak ada antrian. Jadi, jangan berkelahi di depan layanan.",negative,True
3220_bt,3220,"Layanan yang baik, rumah sakit bersih.",negative,True
3227_bt,3227,"Kemarin aku dirawat di sini, pelayanannya bagus, tepat pada waktunya. Perawat, keamanan dokter dan yang lainnya juga ramah. Aku mencintaimu.",negative,True
3231_bt,3231,"Layanan lambat, dibutuhkan berjam-jam bagi pasien yang ingin pulang, mengurus administrasi dan medis perlu dibawa pulang.",negative,True
3251_bt,3251,Pasien kehabisan darah karena perawat saya tidak mengambil pelanggaran setelah mengganti obat keluarga.,negative,True
3265_bt,3265,"Aku menderita usus buntu, cepat tangani.",negative,True
3272_bt,3272,Layanannya bagus. Tapi kita harus memperhatikan. Ada perawat.,negative,True
3279_bt,3279,"Ipd pelayan lambat. Benar, rumah sakit elit.",negative,True
3284_bt,3284,Jumlah antrian seharusnya dibuat dalam urutan yang kurang acak dan diprioritaskan untuk tujuan pagi juga. Setiap orang memiliki kebutuhan mereka sendiri.,negative,True
3293_bt,3293,Layanan rumah sakit paling jelek!!!!,negative,True
3295_bt,3295,"Pasien yang lahir tidak diberi makan siang, alasan untuk pulang belum selesai sampai jam 2 sore, tetapi juga menyelesaikan dokumen untuk kembalinya. Dan pasien ditinggalkan sendirian tanpa makan. Ini semua tentang memiliki bayi dan memberinya makan, selalu lapar. Setelah di campakkan oleh keluarga pasien, dan sedikit marah, ibu dari bayi mendapatkan makan siangnya.
Sangat kecewa dalam pelayanannya.",negative,True
3297_bt,3297,Perawat pin I.V. pasti ahli. Aku gagal dua kali. Dia masih belajar.,negative,True
3306_bt,3306,"Orang ini orang pendaftaran. Kurus, kacamata tidak ramah, nada tinggi bernada, dia tidak tahu dia sedang berbicara dengan seseorang yang sakit. Mohon saran dengan bijak.",negative,True
3311_bt,3311,Saya ingin bertanya apakah saya bisa melihat make- up atau jika saya bisa kembali dari Pukesmas.,negative,True
3321_bt,3321,"TV tidak menyala, internet lambat",negative,True
3328_bt,3328,"Tiga kali melakukan residensi di ruang VIP, jadi. Menimbulkan menara, selalu kekurangan layanan pemeliharaan asuransi. Menyusup dari pagi sampai jam 5 masih tidak bisa pulang.",negative,True
3331_bt,3331,"Aku bersumpah ini adalah rumah sakit terjelek yang pernah aku datangi, anakku telah mengendalikan 13 Oktober. Sinar x- nya disuruh menunggu seminggu lagi sementara anak itu demam.",negative,True
3338_bt,3338,"informasi dan layanan pendaftaran tidak tangkas, respon lambat ke daftar on line. Pasien harus bolak-balik.",negative,True
3339_bt,3339,Tolong minta klarifikasi dan tanggung jawab dari penyakit kelamin saya. Suami pasien.,negative,True
3340_bt,3340,"Jangan seperti itu. Ruang tunggu juga nyaman. Nah, dokter dan perawat ramah.",negative,True
3347_bt,3347,"Ini sangat buruk dalam proses kecepatan melayani pasien dari awal ke rumah. Proses administrasi berlangsung sangat lama. Untuk cukup membantu, itu hanya bahwa beberapa dari mereka masih tidak cocok di lapangan, seperti beberapa sepotong ramah informasi.",negative,True
3354_bt,3354,Administrasi menyebalkan. Daftar hari ketika catatan medis belum siap. Ini adalah fughed- up line. Apa-apaan ini. Tidak ada peningkatan layanan. Tidak ada mesin untuk antrian. menyebalkan!,negative,True
3355_bt,3355,"Klinik saya, terima kasih Tuhan. Layanan maksimum. Tiga kali.",negative,True
3366_bt,3366,"rekan kerja dirawat untuk dbd dan masalah lambung sebelum ada bpjs
Akses strategis, parkir mudah, dokter dan perawat baik dan responsif. Tks rs Royal Warma",negative,True
3376_bt,3376,"Aku berada di ruang VIP. 206. Layanan yang baik, perawat.",negative,True
3382_bt,3382,"Selama kita di sini, dokter sangat baik. Terima kasih Tuhan, semua karyawan di rumah sakit.",negative,True
3383_bt,3383,"Sepertinya kebanyakan dokter masih sangat muda. Apakah ini magang? Ketika saya mengambil darah ke 4x, saya tidak bisa mendapatkannya ke 5 berikutnya, tangan saya semua bengkak.",negative,True
3386_bt,3386,"Baik layanan, ugd ramah",negative,True
3391_bt,3391,"Untuk semua nakes. Baiklah. Tapi sayangnya, itu hanya sebuah ruangan dan pasien menunggunya. Complain untuk nakes yang waspada, tapi misfits semua salah untuk negro tersebut. Sebagai pasien, saya merasa bersalah karena saya tidak bisa tidur dan waktu sekarang menunjukkan 3: 05 am. Aku di sini juga sakit dan tidak piknik. Tolong toleransi satu sama lain. Istri kakaknya sakit, aku di tempat tidur sebelah juga. Maafkan aku. Maafkan aku.",negative,True
3409_bt,3409,Layanan perawat tidak terlalu bangga!!! Sikapnya kurang!,negative,True
3413_bt,3413,Layanan. Oke. Tolong beri aku tempat parkir.,negative,True
3423_bt,3423,"Ruang tunggu telah direnovasi lebih nyaman, pelayanan maksimum dan perawat dan dokter ramah. """,negative,True
3428_bt,3428,"Aku menyesal mendengarnya. Sebanyak kami ingin pasien untuk mendaftar, jangan bersemangat. Kita akan ke rumah sakit.",negative,True
3441_bt,3441,"Benar-benar kecewa berada di sini untuk dilahirkan. Untuk trauma, takut, takut. Aku telah belajar banyak tentang kelahiran bidan yang masih tidak ingin kupimpin.",negative,True
3443_bt,3443,Staf ramah. Rumah sakit bersih. Mereka suka Ohlala.,negative,True
3455_bt,3455,"Aku masih muda, 11 minggu. Terima kasih Tuhan aku pada awalnya. Aku merasa nyaman. Tuhan, aku ingin dilahirkan normal di sini.",negative,True
3458_bt,3458,"Rumah sakit baik sekarang. Ya, benar. Ada di rumah sakit.",negative,True
3466_bt,3466,"Penjaga keamanan bernama Ismail, kepala botak sedikit gemuk, tapi bukannya menjadi penjaga keamanan, Pak, apakah Anda mencoba untuk menjadi penjaga? Tidak ada etika. Orang-orang bertanya. Alih-alih meminjamkan spidol mereka, mereka membuangnya.",negative,True
3482_bt,3482,"Itu sangat ramah, tapi operator layanan di telepon. lebih baik datang langsung ke rumah sakit untuk bertanya """,negative,True
3487_bt,3487,Membuat napza- surat gratis di sini. Ada dua paket standar. 135k adalah 205k lengkap. Proses ini cukup cepat dan tidak membingungkan,negative,True
3496_bt,3496,"Untuk waktu yang lama, aku khawatir tentang ibuku. Aku hanya ingin memeriksa dengan dia di pagi hari, tapi itu belum berakhir.
Sejauh ini saya belum melihat port pengisian. Butuh waktu setengah hari untuk sampai ke sini. Dan beberapa kali aku melihat pengunjung lain mencari pelabuhan pengisian.",negative,True
3502_bt,3502,"Layanan buruk dari dokternya. Dua kali ibuku masuk ke spesialis, dr. Dengan pertanyaan yang menurutku tidak sesuai, mana cek gulanya? Apa kau tidak punya surat-surat di rumah? Tidak dapat membuat tanda, dan tidak akan menjawab lagi. Ini cukup merendahkan bagi saya. Aku tahu dia seorang dokter. Tapi bisakah kau bersikap ramah? Jika ada yang ingin diobati, lebih baik dengan kata-kata.",negative,True
3506_bt,3506,Dia sudah lama bertugas.,negative,True
3509_bt,3509,"Saya berharap perawat tidak ramah mendapatkan apa yang dia layak. diremehkan, diremehkan, diremehkan. Mungkin masa mudanya berhasil. Saat dia tua, rasa sakitnya akan membuat pasiennya sakit dan menderita parah.",negative,True
3512_bt,3512,"Sejauh pengalaman pribadi saya tentang RS dan RS, saya pikir anugerah kemuliaan ini adalah penjelasan yang paling responsif, ramah, tidak dapat dipertahankan.
Karunia kemuliaan, itu dibagi menjadi ibu dan anak.",negative,True
3516_bt,3516,"Berapa biayanya, untuk mendapatkan serfitt. Tanpa lisensi.",negative,True
3531_bt,3531,Kapasitas konsumen kurang lengkap daripada TV. Kamar mandi terlalu jauh untuk konsumen. Kamar mandi kotor di setiap sudut kamar pasien selama aku masuk.,negative,True
3543_bt,3543,"Setiap obat yang berlangsung paling lama di bagian obat, selama satu jam lebih banyak dari yang disebut, itu harus jika ada banyak obat-obat personil ditambah personil apoteker mereka. Jangan berikan pada dirimu sendiri. Untuk pos lain, tidak ada masalah.",negative,True
3556_bt,3556,"Ini RS. Bagus. Tapi paling banyak, pengobatannya sudah tua.",negative,True
3578_bt,3578,Sangat mudah untuk membantu pasien yang tidak mampu biaya medis terutama online vokal seperti saya. Sukses selalu dan lebih maju rumah sakit tzu chi,negative,True
3582_bt,3582,"Layanan buruk di lantai tiga ruang operasi. Tidak ada komunikasi, tidak ada transparansi, yang paling fatal, tidak ada komunikasi dokter dengan pasien sama sekali!",negative,True
3592_bt,3592,"Hasil lab lama, darah 08: 00, diberitahu untuk menunggu sampai 11. 11: 00 keluar. Ini hanya gula cek dan aorta asam.",negative,True
3602_bt,3602,"Sulit untuk pusat, memiliki untuk chatting hanya berapa lama itu berada di belakang. Jika itu penting, sulit untuk menunggu percakapan.",negative,True
3612_bt,3612,layanan buruk dari ugd kasir pendaftaran semua jutek2lleet pengalaman l bw pasien kecelakaan karena posisi R terdekat untuk penggunaan umum,negative,True
3622_bt,3622,"Layanan ini lambat dan tidak ramah, Anda datang ke klinik gigi dari 7: 00 di pagi hari dan kemudian pulang di 3: 00 sore, Anda pulang dengan staf rumah sakit, ayolah, lebih efisien daripada pada waktunya, pasien rumah sakit mengambil sampai 7 jam, itu waktu yang sama.",negative,True
3630_bt,3630,"Ini buruk untuk layanan daftar. Yang lama bisa berbaris sebagai gantinya.
tidak ada prioritas",negative,True
3641_bt,3641,"Aku pergi ke poli mcu tgl 16, hasil diperintahkan untuk mengambil 17 lebih pada 10. Aku datang untuk mengambil hasilnya. Ini belum ada.",negative,True
3652_bt,3652,"Aku tahu kamar yang steril, tapi perwakilan keluarga tidak diperbolehkan masuk setidaknya berikan ruang spesialnya tunggu pasiennya ah! sudah lelah, akan menunggu pasien sakit karena tidak ada tempat untuk menunggu pasien! Tidak perlu membawa tempat tidur. Tidak ada manusia yang manusiawi. Itu namanya!",negative,True
3655_bt,3655,"Untuk kelahiran anak pertama yang belum memiliki begitu banyak pengalaman seperti yang saya miliki, adik, layanan di RS.",negative,True
3659_bt,3659,Penyesalan terbesarku adalah tidak membaca semua ulasan buruk sebelum datang ke sini. Itu benar dan benar.,negative,True
3663_bt,3663,"Layanan buruk, tidak ada informasi pada hari itu bahwa tidak ada dokter, apalagi pasien orang tua yang berubah terbalik. Jika dokter ortho memiliki operasi dijadwalkan, tidak akan ada pengganti?",negative,True
3671_bt,3671,"Aku kecewa. Maafkan aku.
Kembali ke rumah sakit. Ini cukup jauh dari rumah. Apa gunanya?",negative,True
3672_bt,3672,"Jasanya sangat baik selama perawatan di sini, para perawat dan dokter yang ramah.",negative,True
3674_bt,3674,"Salah satu yang terburuk - menuntut cek di Jakarta. Layanan buruk, saraf buruk, sup tidak jelas, itu lengkap. Untuk kondisi perbaikan darurat. Jangan kemari.",negative,True
3678_bt,3678,Layanan yang bagus.,negative,True
3679_bt,3679,Rumah sakit. Anak ramah.,negative,True
3680_bt,3680,"Harap meningkatkan layanan, terutama departemen farmasi, berbaris selama lebih dari satu jam hanya untuk mengantri untuk obat, tempat duduk yang tersedia juga sangat terbatas.",negative,True
3690_bt,3690,"Sangat bagus. Ketika saya ingin mengunjungi anak saya, karena saya masih memiliki tongkat, dia dibawa ke kamar pasien dan ia memiliki kursi roda.",negative,True
3698_bt,3698,"Layanan yang baik, hasil tepat waktu, mengambil paket tes pcr selama 3 hari. Tes pada hari Senin dan mendapatkan email pagi.",negative,True
3704_bt,3704,"Tidak profesional, menunggu lebih dari 6-7 jam untuk asuransi karena dokter tidak bisa lewat. Akhirnya memilih untuk membayar deposit. Ketika Anda akan membayar deposit dalam 10- 15 menit 'senilai asuransi. Ini belum selesai.",negative,True
3705_bt,3705,Layanan membutuhkan banyak waktu dan tidak ada tata krama.,negative,True
3707_bt,3707,"Perlahan-lahan, petugas administrasi tidak bermoral dan ceroboh. Sudah cukup bisnis rumah sakit ini.",negative,True
3712_bt,3712,"Layanan sangat buruk, aku sudah menunggu selama satu jam untuk dokter. Dimana dan dimana?",negative,True
3732_bt,3732,"Dokter dan perawat baik-baik saja, tidak ada masalah. Aku tidak tahu mengapa sistem garis tampaknya tidak bekerja pula, tapi itu baru saja dipanggil dan berdiri. Di apotek juga, nomor sedang menunggu.",negative,True
3739_bt,3739,"Nama ""siloam"" bagus tapi kualitas layanan tidak baik dan sangat buruk,",negative,True
3747_bt,3747,"Ingin mengendalikan orang tua, diarahkan ke pendaftaran prioritas. Tapi lebih lama. Itu saja. Prioritas itu harus lebih cepat. Tidak lagi untuk menunggu untuk hari tua.",negative,True
3756_bt,3756,"Layanan tidak jelas dari siang sampai Anda tidak dapat menemukan kamar untuk tinggal, itu karena itu adalah penggunaan yang baik? Apakah ada hal lain dalam bentuk uang tunai, jadi semudah itu dan aku telah dijauhi mereka?",negative,True
3757_bt,3757,"kecewa datang ke sini, langsung ke poly kulit pertama datang pertama. Yang baru datang di baris no. Sedangkan aku dari pagi bisa menjadi nomor 6!!!! Itu untuk nomor 17!",negative,True
3772_bt,3772,"Rumah sakit terburuk yang pernah kutemui. Harus berada di sini karena gambar penuh rs. Berapa kali seorang perawat telah diabaikan untuk memberikan putriku obatnya, perawatnya tidak tahu apa pekerjaan itu. Beritahu rumah sakit lagi.",negative,True
3780_bt,3780,Antigen test 150.000. Perawat adalah ramah dan hasilnya dapat dikirim melalui email atau membantu dirinya sendiri ke rumah sakit.,negative,True
3796_bt,3796,Aku di sini dengan Master Limbad.,negative,True
3802_bt,3802,"Ini harus berat. Anda bisa mendapatkan lisensi dokter, jika Anda sakit.",negative,True
3809_bt,3809,Layanan cepat.. Stafs yang ramah.. hanya fasilitasnya yang kurang dirawat dari kamar mandi dan ac,negative,True
3817_bt,3817,"Ayahku mampu mengalihkan perhatian dari pukeso untuk melakukan operasi benjolan di leher di R. Harapan mendalam, pemeriksaan yang sangat singkat. Tidak ada penyakit poli- poli, saraf dan anestesi.",negative,True
3820_bt,3820,"Ini adalah pertama kalinya saya berada di RS hermina, keamanan, bagus, kamar bersih, dan aku mengunjungi saudara sakit, dan ternyata benar. Kerja bagus untuk semua staf dan jasa. ♪ ♪",negative,True
3853_bt,3853,Layanan utama!,negative,True
3857_bt,3857,"Layanan ini mengerikan.
Sudah lama sejak karyawannya banyak bicara. Tidak peduli berapa banyak mereka membayar, mereka tidak dapat menggunakan kartu debit. Mereka rusak.",negative,True
3862_bt,3862,"Izin untuk bertanya. mendapat referensi ke .drgst Jam berapa aku harus datang ke bagian nomor, mengingat jarak rumah ke RR cukup jauh. Tolong bantu karena aku sudah mencoba menanyakan nomor whatsapp tapi tidak ada jawaban.",negative,True
3870_bt,3870,Perawatan kesehatan yang bagus dan tak bisa dibedakan antara pasien dan pasien lainnya.,negative,True
