id,original_id,text,label,is_augmented
3283,3283,"pelayanan pendaftaran bagus, cepat dan tanggap.  cukup puas dengan rs citra medika depok karna pelayanannya. …",positive,False
3284,3284,seharusnya nomor antrian dibuat sesuai urutan tidak acak dan memprioritaskan lansia dsb nya karena tujuan dateng pagi agar cepat juga. semua memiliki keperluan masing-masing.,negative,False
3285,3285,"layanan pada umumnya sudah baik.
baik dari ugd, register rawat inap, dan perawatan selama di rumah sakit. kamar 326 di catalia baik. …",positive,False
3286,3286,"rumah sakit pelayanan+staft kacau bgt ampunnn. dari awal udh ga beres. mertua saya dtg ke igd karena kecelakaan kerja, pas mau pasang jarum infus perawat yang cowo sampe 10x gagal masukin jarum, astaga bener2 gila kenapa senekat itu gak pindah bagian lain sampe 10x. masa dokter igd sama perawat nya dalam keadaan dan berada di ruang segawat itu bisa2nya bercanda sambil ketawa ngomong ""anj**g"" nakes ko bersikap sekaan tidak adanya rasa respect dan empati ya? sangat amat bad attitude. dan baru kemarin mertua kontrol tgl 15, di kwitansi obat tertera dermatix gel(300rb) dan obat pil (6rb) ada oknum perawat yang baru aja op sesar selundup ngambil obat dermatix mertua saya!!!! dengan alasan memang hanya dapat obat pil nya saja. jelas2 di kwitansi obat itu harusnya ada. dan harus di kasih pasien!!!
*kronologi*
tgl 15 kemarin martua sama sodara kontrol, mertua habis op tangan. di ruangan dokter sudah di siapkan resep dermatix gel dan pil. saat ingin bawa ke apotek, ada salah satu perawat yang bantu urus menuju apotek (biasanya mertua bawa sendiri resep dari dokter menuju apotek) tapi saat itu ada perawat yang bantu, saudara yang ga sengaja denger pembicaraan kalau perawat itu baru aja sc dan sedang mencari obat dermatix gel melalui tlpn, saat obat di tebus mertua saya hanya di kasih obat pil, dan saudara saya melihat perawat menggenggam obat dermatix gel ( karena belum merasa heran karena biasanya memang kalau nebus obat gak semua ada tapi selalu di jelasin sama apoteker, bukan perawat.) saat sampe rumah pun kejanggalan itu mulai disadarkan saudara dan mertua saya, tapi mertua saya tidak mau meributkan hal ini ia menggap mungkin wajar jika memakai bpjs. tolong untuk rumah sakit pekerjakan orang benerrrrr. bahaya nih gatau oknum mana yang kacau.",positive,False
3287,3287,rs gratis bagi dhuafa dengan suasana asri bersih dan luas serta di dukung peralatan kesehatan yang canggih cukup lengkap #sehatmiliksemua,positive,False
3288,3288,"khusus untuk para perawat dan dokter di ugd, saya ingin mengucapkan terima kasih atas tindakan cepat mereka terhadap ibu saya yang tidak sadarkan diri sejak jam 5 pagi hingga tiba di ugd, tanpa harus mengurus ...",positive,False
3289,3289,hay band-sedih,positive,False
3290,3290,pelayanan bagus waktu masuk ugd langsung di tangani...lalu dapat kamar .. nya cepat.. lalu semua team medisnya dari dokter sampai perawat nya welcome dan cepat tanggap dàlam menangani keluhan pasien... dari segi makannya di sehari dapat 3x …,positive,False
3291,3291,"ibu saya ingin dioperasi, harus diperiksa secara lengkap, saya sudah berobat ke poliklinik pencernaan namun ditolak dengan alasan dokter yang ditugaskan memeriksa ibu saya bukan dokter tersebut, padahal saya sudah menunggu dari …",positive,False
3292,3292,pelayanan fisioterapi untuk anak/pediatri sangat bagus dengan terapis yg expert dan kompeten di bidangnya,positive,False
3293,3293,"pelayanan rumah sakit terjelek daerah cibinong!!!!!! masa datang masuk parkir jam 10:50 terus keluar jam 11 bayar 5000 kan gilak bgt katanya 2 jam,yg jaga parkirnya ga jujur!!!!!ku tegur lah masa cuma 10 menit bayar sgtu,terus ketara bgt …",negative,False
3294,3294,"masyaallah pelayanan dan penanganan yg superrr baguss, terimakasih dokter dan suster"" yg sudah ramah terhadap pasien dan semua❤️❤️",positive,False
3295,3295,"pasien yang lahiran sc tidak di kasih makan siang, alasannya mau pulang.tapi sampai jam 2siang blm juga selesai berkas untuk pulang.dan pasien di biarin saja tanpa makan.semuanya kan punya bayi dan menyusui,pasti selalu terasa lapar. setelah di tegur sama keluarga pasien, dan sedikit marah,barulah para ibu bayi di kasih makan siang.
sangat kecewa dengan pelayanannya.",negative,False
3296,3296,"sudah tahunan klo sakit berobat nya disini, dokter dan perawat nya ramah², pelayanan bagus, semoga selalu mengedepankan mutu. sukses terus rs. tugu ibu",positive,False
3297,3297,"suster bagian pemasangan jarum infus harus yg sdh bnr terampil, kejadian pada saya sdh 2 kali gagal karena suster nya masih belajar, memangil yv sdh ahli baru langsung bisa",negative,False
3298,3298,"rs rujukan ku yang sangat responsif, terima kasih banyak 🙏 …",positive,False
3299,3299,"profesional, ramah dan nyaman pelayanan poli ivf nya.. dokternya juga sangat baik, ramah, dan helpfull.. maasyaaallah",positive,False
3300,3300,"parah nih berobat di klinik rs bunda margonda tgl 25 november 2023, antrian berasa kaya di puskesmas, gak lagi deh berobat di klinik rs bunda margonda, kapok.....antrian utk pendaftaran, obat dan kasir pr banget, meresahkan jiwa.....segera diperbaiki dong kasian pasien yg berobat disana.....",positive,False
3301,3301,guys... gue ga tau mau blg apa sma rs ini. adek sya op disini ga bersih dan masih ada sisa. pagi op sore udah sruh plg. mlmnya adik saya demam menggigil skit perut luar …,positive,False
3302,3302,tempatnya nyaman dan informatif,positive,False
3303,3303,"terima kasih dr. venty, sp.a sangat tenang dalam menjelaskan kondisi anak kami yang sudah beberapa hari ini pilek dan batuk. sangat mengerti para orangtua baru. sistemnya juga bagus, data anak kami terintegrasi dengan baik sehingga beliau bisa melihat rekam medis anak kami di siloam bogor...",positive,False
3304,3304,"semua pada lemot,,suster dan dokternya pun,tolong kepada pemilik rs ini,dipantau stiap keluhan para pasien,apakah sudah benar penanganan dan perawatannya...kayanya jika saya telisik disini tidak ada dokter ahli",positive,False
3305,3305,"tolong untuk petugas atau perawat yg di bagian nurse station di bina kembali atau di arahkan kembali, agar pelayanannya lebih baik, karena apakah pantas seorang petugas yg melayani seorang pasien itu bersikap acuh dan jutek, apa karena kami berpakaian biasa aja mknnya kami di layani dengan jutek, sedangkan untuk pasien yg berpakaian kelihatan mahal di layani dengan ramah",positive,False
3306,3306,"org ini bagian pendaftaran. kurus, pakai kacamata tdk ramah, nada bicaranya tinggi seperti tdk sabaran, dia tdk tau kalo sedang berbicara dengan org yg lagi sakit. mohon ditegur dgn bijak.",negative,False
3307,3307,"ruang tunggu poli dicampur antar pasien anak dan dewasa, ruang tunggu terbatas dan sempit. harga konsultasi dokter spesialis anak terjangkau",positive,False
3308,3308,"pengalaman sy di mitra keluarga kalideres waktu itu saat operasi tahun 2022. pelayanan sangat cepat, perawat juga sangat helpfull, fasilitas sangat baik. proses pulang jg sangat cepat.
sangat rekomend untuk didaerah jakarta barat dan sekitarnya..
sukses selalu untuk mitra keluarga kalideres",positive,False
3309,3309,rumah sakit yang sedang menuju perbaikan berkelanjutan…fasilitas dan layanan yang tersedia tak kalah dengan rumah sakit swasta. layanan prima dengan orientasi kepuasan pelanggan tidak hanya dari perawat tetapi juga dari sekuriti di pintu masuk..,positive,False
3310,3310,bagus banget pelayanannya dulu sempat trauma lahiran di rs lama sekarang rs baru ternyata jauh lebih baik. lahiran di sini sangat nyaman semuanya baik baik bidannya baik baik @bidan evi dan @bidan ade serta @dokter hari yang sangat sabar .. …,positive,False
3311,3311,"pelayanan di rs sari asih ciputat sangat bagus, walaupun pakai bpjs tapi pelayanan tetap diutamakan, semua petugas ramah sejak pertama masuk igd, satpamnya sigap, perawatnya sigap, dokternya mantap.",negative,False
3312,3312,"kamar 5113 an. joanna g saragih
semua pelayanan super duper ramah dan membantu banget, tempatnya nggan usah diragukan lagi ya... …",positive,False
3313,3313,"untuk rumah sakit trimitra pelayanan bagus dan cepat , tapi yang mau saya tanyakan disini kenapa setiap rawat inap kelas 1 penuh dan di taro di kelas 2 katanya nanti dipindah kalo kelas 1 sudah kosong tapi sampe pulang tidak pernah di …",negative,False
3314,3314,"pelayanan sangat memuaskan,,, untuk semua bidan nya terima kasih sudah melayani pasien yg super bawel rewel dan pasti bikin kzl karena kehebohan persalinan saya,,, poko nya gk ada lawan deh team bidan nya bnr bnr the best",positive,False
3315,3315,"senam hamil disini seruuu bisa nambah ilmu buat bumil dan bapak, senamnya sama bidan indri🥰 ada sosialisasi kb jugaa🥰 …",positive,False
3316,3316,"persalinan disini, beberapa kali rawat jalan dan inap ke rs ini sangat baik pelayanannya, ramah dan responsif. urusan administrasinya pun mudah. perawat dan dokter komunikatif dan peduli dengan pasien. lanjutkan rs andhika, jangan kendor pelayanannya. trima kasih",positive,False
3317,3317,pelayanan utk pasien umum dirasakan bagus namun terasa kurang karena fasilitas alat utk kolposkopi tidak ada sehingga pasien harus dirujuk ke rs lain. utk itu mohon perhatian dr pemerintah utk melengkapinya shg tidak menyulitkan pasien terutama utk pasien dr luar kota dan kurang mampu,positive,False
3318,3318,"pelayanannya sangat baik dan memuaskan, penanganannya pun ramah. tidak menyesal memilih rumah sakit terbaik di sini.",positive,False
3319,3319,"sangat minis sekali, pelayanan nyaa sangat kurang dan banyak yang harus di perbaiki. jangan sampe ada orang yg meninggal di sana. ayah saya di rawat di igd rumah sakit tersebut langsung meninggal bukan ayah saya aja tp saat itu hampir seluruh pasien di igd tdk bisa ditolong.",positive,False
3320,3320,"pelayanan rs semuanya alhamdulillah bagus.
terimakasih untuk pelayanan di igd dan rawat inap ruang alamanda. terimakasih dokter dan para suster yang selalu kontrol kondisi setiap saat. terimakasih juga …",positive,False
3321,3321,"tv tidak nyala, internet lemot",negative,False
3322,3322,dokter rino apin pelayanan baik dan sabar ..konsultasinya memuaskan good your job👍👍👍 …,positive,False
3323,3323,"masya allah.. suster, nya baik2 pelayanan nya ramah dan cepat tanggap.. terutama suster yang di perawatan kamala anak.. terimakasih atas pelayananannya.. anak saya jd sehat kembali. 😃😃🤗 …",positive,False
3324,3324,"pelayanannya cepet,susternya ramah""
terbaik untuk rsia makiyah 👍 …",positive,False
3325,3325,"pertama kali ke rsud tarakan, pelayanannya sangat buruk. adik saya dirawat di lantai 16 selama 3 hari. dokternya tidak mau menjenguk, tidak memberikan obat, hanya diinfus saja padahal sudah …",negative,False
3326,3326,"terkesan untuk kunjungan pertama, janji temu dengan dokter michael warouw spdv. layanan kesehatan profesional yang sangat direkomendasikan dengan pendekatan yang penuh perhatian dan rendah hati. …",positive,False
3327,3327,asli sih ini rs parah bgt.. anak gw kena dbd d rujuk k sini dengan trombosit udh merosot 42.000. gw dateng jam 8malam. gw udh urus semua. gw dapet kamar. tp smp tengah malam anak gw ga bisa masuk kamar dgn alasan dokter anaknya d telp ga d …,positive,False
3328,3328,"3x melakukan rawat inap di ruang vip, jade. merial tower, selalu gak banget untuk pelayanan administrasi rawat inap asuransinya. diinfokan pulang sejak pagi, sampai jam 5 masih belum bisa pulang kendala admin rs nya sampai harus didatangi …",negative,False
3329,3329,untuk dokter dan bidannya pelayannya sangat baik dan ramah hanya saja dibagian pendaftarannya agak sedikit kurangnya semoga kedepannya lebih baik lagi terima kasih untuk rsdi dan juga para tim medis yg sudah membantu proses persalinan anak kami,positive,False
3330,3330,"kesini buat pemeriksaan kesehatan dan mcu.. layanannya sat set ngga pake lama, nyaman bgt dengan dr.eska dan perawat fachdian..",positive,False
3331,3331,"sumpah ini rs terjelek yg pernah saya kunjungi, anak saya kontrol ke dr. bedah tgl 13 oktober di suruh rontgen tgl 20 oktober, kita udah nunggu seminggu. eh abis rontgen di suruh nunggu seminggu lagi sedangkan anaknya udah demam tinggi 3 …",negative,False
3332,3332,"pernah kecelakaan dan harusnya diusulkan ke rs yng lebih memadai dari rs ini, tapi tidak bisa dipakai ambulansnya dikarenakan alasannya tidak ada supir, padahal jelas jelas supirnya ada dan terpaksa pakai ambulans dari luar. poor u!",negative,False
3333,3333,"dokter nya banyak,acara nya juga bagus di hotel keren.godybag nya juga bnyak .semoga kedepan nya makin ada lagi seminar seperti ini",positive,False
3334,3334,antri kontrol dokter roslina lelet. 3 jam setengah duduk depan ruangan bidan. ninggalin bayi pd udah bengkak. antrian ga banyak padahal.,positive,False
3335,3335,pelayanan ke bidanan sangat tanggap dan baik serta tau kesulitan di lapangan  penjelasan nya juga mudah di mengerti pokoknya mantab..!  anak saya jg di jagain di saat istri saya pendarahan tidak bisa menyusui. terimakasih semua nya maaf ngerepotin..,positive,False
3336,3336,"nggak nyangka rs pelni sekeren ini (gedung baru) anak sampe ngomong ke rs serasa maen ke mall bagus, bersih dan nyaman …",positive,False
3337,3337,"terimakasih kepada ruang perina sudah membantu merawat bayi saya selama diruang observasi dan membantu persalinan sesar istri saya, perawat dan bidan ramah dan sangat jelas dalam penyampaian edukasi",positive,False
3338,3338,"pelayanan informasi dan pendaftaran kurang gesit ,slow respon untuk daftar on line. pasien harus bolak balik(khusus untuk ibu hamil )",negative,False
3339,3339,tolong saya minta klarifikasi dan tanggung jawab nya dari pihak rs sentosa saya suami dari pasien ibu hildayati yg mengalami pendarahan hebat pasca operasi sesar kemarin istri saya hampir kehilangan nyawa karena bed di ugd penuh dan tidak …,negative,False
3340,3340,"odon sama drg deddy cepet bgt recovery nyaaa, 2 hari udh bisa makan lagiii. ruang tunggunya juga nyaman bgt, dokter sama perawatnya ramah puol❤️",negative,False
3341,3341,"salah satu rumah sakit swasta terbaik di jakarta. saya selalu menyukai keramahan dan keramahan staf di sini, terutama dokter yang saya kunjungi, dr. denny khusen, spog. saya dan suami benar-benar puas dengan pelayanannya dan …",positive,False
3342,3342,"rumah sakitnya bersih, nyaman, perawat dan dokternya baik-baik semua pelayanan nya sangat memuaskan... terima kasih",positive,False
3343,3343,rs ypk yang sudah cukup berumur dengan fasilitas yang cukup baik u/ rumah sakit ibu dan anak - dokter kandungan yang sangat amat senior …,positive,False
3344,3344,"saya dirawat di ruang kebidanan, perawatnya cukup ramah dan baik hati serta membantu. namun sangat disayangkan jadwal periksa ke dokter atau pemeriksaan dokter terkadang tidak menentu dan terlambat serta jadwal periksa ke dokter dan dokter yang memeriksa penyakitnya agak tidak sesuai😭 terima kasih banyak…",positive,False
3345,3345,"kak lorina adminnya ramah dan tanggap banget. dokter spesialis anak alergi sama dokter harun, penjelasannya mantap, lengkap, ramah, dan sejauh ini selalu cocok. terima kasih",positive,False
3346,3346,gakjelas banget!!!! sudah daftar online dapat antrian nomor 31 pas datang malah jadi dapet nomor anterian 37!!!! gak sesuai dan gak disiplip banget gak lagi2 deh ke rumah sakit ini gak worth it bangetttttttttttttttttttt payah!,positive,False
3347,3347,"sangat buruk dalam proses kecepatan melayani pasien dari awal sampai dengan pulang. proses administrasi dll yg lama. utk sdm sudah cukup membantu, hanya saja pada beberapa sdm masih tidak cocok dibidangnya, seperti bagian informasi yg tidak ramah.",negative,False
3348,3348,"rumah sakit nya bersih,staff pelayannya juga ramah-ramah,selalu nyapa kalo berpapasan 👍👍 ,nunggu antriannya aja yang lama dan biaya parkir nya cukup mahal …",negative,False
3349,3349,"pelayanan di mitra keluarga bisa di bilang salah satu yang terbaik. mitra keluarga selalu jadi rs tempat berobat kalau aku dan keluarga ada yg sakit. apalagi makanan nya mitra keluarga enakkkk 👍👍👍. ibu yg jagain aku malah makanin sisa makanan aku karena enak,, wkwkwk …",positive,False
3350,3350,alhamdulillah untuk pelayan rs fmc sangat cepat memuaskan. dokter sma susternya ramah2,positive,False
3351,3351,dokternya baik. tapi perawat kurang sigap. kelar operasi dirawat hanya 1 malam. katanya kalo tdk ada keluhan besok boleh pulang. ditanyain aja engga ada keluhan apa. jarang nengok infus abis apa gimana. boleh …,positive,False
3352,3352,keluarga saya suka rumah sakit ini. dokternya hebat. harganya terjangkau.,positive,False
3353,3353,sebenarnya karyawan mitra baik baik semua sih kecuali ada 1 kasir rawat inap yang menyebalkan bgtt. jadi ada biaya yg tidak di cover asuransi. saat aku tanya kenapa tidak di cover dia cuma jawab di email nya tidak ada penjelasan nya. sumpah …,positive,False
3354,3354,administrasinya payah. daftar uda dari kapan hari rekam medis belum disiapin alhasil harus nunggu lagi caro cari rekam medis. urutan antrian kacau. ngacak. apa apaan. g ada peningkatan pelayanan  ga ada mesin buat ambil antrian. payah! dibawah bintang satu ada ga ni?,negative,False
3355,3355,klinik bpjs ku.. allhamdulillah.. pelayanan maksimal.. dah 3x.. masuk.. 3 x sembuh..,negative,False
3356,3356,baru kali ini lahiran anak ke 4 sc di rs anggrek pelayanannya baik ramah tapi dokter nya tidak on time harus menunggu lagi dokter pengganti.,positive,False
3357,3357,staf medis sangat baik dan berdedikasi pada pekerjaan mereka.,positive,False
3358,3358,"maaf, petugas di depan gerbang (bapak2 agak kurus pakai baju hijau) jutek bgt negur suruh buka kaca mobil, padahal cuma mau ngedrop grab doang, kan bisa negur dgn kalimat yg lebih baik, ga harus jutek dan galak kyk mau ngajak org ribut, …",positive,False
3359,3359,"saya sudah beberapa kali ke rs ec pulomas, pelayanannya sangat baik. dokter, kasir, dan petugasnya sangat baik. terus tingkatkan pelayanannya.",positive,False
3360,3360,semua alur pelayanan sudah sangat bagus & sangat membantu. terima kasih,positive,False
3361,3361,"pelayanannya baik, tempat bersih dan nyaman, dokternya jg baguus",positive,False
3362,3362,"untuk pelayanan nya luar biasa baik, seluruh staff ramah, baik, sopan.. menyenangkan, nyaman.
untuk fasilitas pun jg luar smua baik
dan untuk dokter pun luar biasa .. terimaksih untuk dokter terkasih gahrani chen ...",positive,False
3363,3363,letak strategis mudah di akses. dengan keadaan masih baru tp udah bisa nerima pasien rawat inap itu kereeen bgt🥰 …,positive,False
3364,3364,"pelayanannya bagus dari suster sampai dokter, apabila butuh bantuan sangat gercep, namun apabila anak sakit lebih baik lngsngsung kedokter ahlinya yaitu dokter anak ,,,",positive,False
3365,3365,mantaap dpt free vaksin influenza dan hep b nya terimakasih rsu. hga smoga tambah maju & sukses selalu,positive,False
3366,3366,"rekan kerja pernah dirawat krn masalah dbd dan lambung sebelum ada bpjs
akses mudah strategis, parkir juga mudah,  dokter dan suster pelayanannya juga bagus dan tanggap. tks rs royal taruma",negative,False
3367,3367,"siloam hospital kalapa dua adalah contoh yang patut ditiru oleh rumah sakit lainnya. mereka tidak pilih kasih dalam memberikan pelayanan kepada pasien bpjs maupun non-bpjs. perawat, bidan, dan seluruh staf hingga dokter adalah yang terbaik. …",positive,False
3368,3368,"alhamdulillah.. buat khusus poli mata, terimakasih kepada dokter dan asisten dedy triyanto..telah sangat baik membantu dan melayani kami..7x kontrol ke poli mata alhamdulillah tidak ada yang mengecewakan dalam pelayanan nya..apa lagi asisten dedy triyanto.. orangnya baik dan ramah.",positive,False
3369,3369,"rs dengan lokasi strategis, bersih, pelayanannya bagus ramah. rekomend untuk rs ibu dan anak",positive,False
3370,3370,"terima kasih dr martin firman suryo sps & dr. surya wijaya sppd atas  pengobatan & kesabaran & kasih kepada saya selama dirawat di rs royal taruma-ruang emerald.
juga utk semua suster yg menjaga saya dengan baik & sabar.
sr. tri, siti, jane, sr. lina, & semua suster² yg bertugas.
terima kasih banyak",positive,False
3371,3371,"pelayanannya bagus dan ramah, lanjutkan kerja baiknya",positive,False
3372,3372,saya ke spesialis saraf dgn dr. aprilia sp.n... dokternya gak punya etika kata2 yg baik untuk ngejelasin ke pasien masa pasien dibilang bego!!!! kata2nya bener2 gak sopan...gak mau lg saya berobat sama dia....kok ada ya dokter yg gak ramah begitu di rumah sakit besar kayak bina husada,positive,False
3373,3373,pelayanannya bagus dan dr conny sangat membantu.,positive,False
3374,3374,"kasih info gak jelas, suster galak2, kasih jadwal dokter gk lengkap, bilang dokter jam 7 malem, saya dr pagi dtg balik lg jam 7 mlm taunya dokternya pagi. begitu aja 2x bolak balik. skrg nunggu dr jam 7-10 pagi jadwalnya udh jam 11:40 baru dikabarin suruh nunggu lg dokternya baru aja mulai operasi dulu. gak jelas ini rs",positive,False
3375,3375,"pertama kali masuk igd maternal,, tempatnya nyaman, bersih, bidannyaa jugaa sabar, nenangin bgt,, sangat mengesankan, salaam untuk bidan indah dan bidan kaselaa, sehat slalu 🙏🙏 …",positive,False
3376,3376,"ade saya dirawat diruang vip jeddah 206 pelayannannya bagus,perawat cepat tanggap, tidak ada yg jutek dari makannanya juga bagus",negative,False
3377,3377,"pendaftaran udah dimudakan dg pendaftaran online, terimakasih. tapi fisioterapi nya lama bgt, nunggu 2 jam di jam padat, asuhannya cuma 10 menit mau di jam padat atau tdk padat, tolong ditambah program asuhan dan durasinya, karena kalo fisioterapi itu kan kompleks ya, latihan2 fisik, gymnasium agar pasiennya cepat pulih   dan terarah sasaran terapi nya",positive,False
3378,3378,alhamdulillah proses dari mulai petama masuk rs makiah diberikan kelancaran semua staf rs makiah semua baik,positive,False
3379,3379,"memang peraturan nya jam 11 baru di buka pintu nya
tapi kalo mens nya dadakan gymn??
mau beli pembalut harus tunggu sampe jam 11 siang baru di buka
otak perawat kemana?? nanti kalo di tanya ke perawat nya banyak pula alasan nya
emang ng ada otak itu",positive,False
3380,3380,"pengalaman selama perawatan anak saya di rsia grand family sangat memuaskan... mulai dari satpamnya, perawatnya, dokter yang menangani anak saya yaitu dr. steven sangat baik + penjelasan dokternya detail... yang …",positive,False
3381,3381,"ke rs hga tiap bulan untuk mengantar ibu kontrol ke spesialis orthopedi. pelayanan di poliklinik sangat baik, suster ramah dan membantu dalam tiap prosesnya. wa poliklinik juga cepat respon menjawab pertanyaan terkait jadwal dokter dan jam kedatangan dokter sehingga tidak lama dalam menunggu.",positive,False
3382,3382,"selama dirawat disini perawat sm dokternya ramah-ramah bgttt alhamdulillah, semua karyawan di rs ni ramah2, kalau pencet bel pun gak lama lgsg dateng perawatnya, awalnya sempet takut mau d rawat d rs ni karna baca ulasannya tp ternyata …",negative,False
3383,3383,"suami saya dirawat di rumah sakit ini selama 5 hari karena masalah pernapasan. kami memilih kelas vip, dan syukurlah masih ditanggung asuransi dalam batas harian. kamarnya cukup luas, dengan sofa bertingkat, dan pasiennya sendirian …",negative,False
3384,3384,"servicenya ok, susternya juga ramah and helpfull. fasilitas kamar vip juga ok, kamar wandi bersih, ada air hangat. minusnya cuma tidak ada wifi dan makanan room service kurang variasi menu & not tasty enough..",negative,False
3385,3385,"alhamdulillah hari ini saya telah mendapatkan pelayanan dari rsud khidmat sehat afiat khususnya pelayanan mcu (tes kes, narkoba, kes rohani) dengan sangat baik. petugas nya ramah2, fast respon, komunikatif dan juga informatif. saya banyak …",positive,False
3386,3386,"pelayanan bagus, ugd ramah",negative,False
3387,3387,"terima kasih rs sitanala
rs yang berkembang,  beda dengan 5 tahun yang lalu
dari mulai cleaning serviice, security dan juga perawatnya dan dokternya ramah2 semua
rs nya bersih
saya selalu kontrol setiap bulannya ke rs sitanala ke poli penyakit dalam
dokter juga perawatnya ramah",positive,False
3388,3388,"pelayanan rumah sakit umum daerah tamansari ini semakin hari semakin meningkat, rawat inapnya sering penuh namun saya dan pasien2 lain rela mengantri di igd untuk bisa masuk rawat inap, senang sekali dirawat di sini petugasnya ramah2, terimakasih rsud tamansari....tetap tingkatkan pelayanan untuk menjadi semakin baik.",positive,False
3389,3389,terima kasih rsu hga telah memberikan fasilitas vaksin hep b dan vaksin influenza gratis bagi kami. sukses dan jaya selalu rs hga 👍👍👍 …,positive,False
3390,3390,rs nya bersih pelayanannya juga top untuk mas oky aditya nya di bagian ronsen baik ramah 👍👍 …,positive,False
3391,3391,"untuk semua nakes nya oke ya . tp sialnya aja dapet sekamar sama penunggu pasien yg ngoroknya kek knalpot racing (padahal ini kelas 1) , udh ditegor tp gak terima dan malah makin makin kenceng ngoroknya. udah complain ke nakes yg berjaga tp pihak nakesnya juga serba salah untuk negornya. sy sebagai pasien merasa dirugikan karna tidak bisa tidur dan waktu sekarang menunjukan jam 03:05 subuh . saya disini juga sakit bang bukan lagi piknik . tolong lah toleransinya sesama. istri abangnya sakit, sy yg bed sebelah juga sakit . sy pun negor tadi juga maap maap ke abangnya, karna sy tau rasanya diganggu pas tidur itu gaena, makanya maap maap pas negornya doi lagi tidur, eh malah makin🫠🙃🙃 . semoga pihak nakes rsu bunda lebih tegas neegor karna ini termasuk mengganggu pasien lain dijam tidur",negative,False
3392,3392,rumah sakit yang bagus 👌 …,positive,False
3393,3393,pelayanannya sangat baik dan rumah sakitnya bersih.,positive,False
3394,3394,"rsby setelah renovasi makin bagus, bagian pendaftaran petugasnya kurang ramah, saran untuk poli jantung, jangan di dekatkan dengan poli anak, karena ( terlalu berisik/kurang tenang), untuk farmasi untuk pengambilan obat terlalu lama, untuk dokter ika ayu paramita baik, cantik, ramah,sopan..",positive,False
3395,3395,"dokternya oke, pelayanan dari suster""nya fast respon, kamar nyaman dan bersih, tapi untuk kebersihan air pam sepertinya harus ditingkatkan.",positive,False
3396,3396,"pelayanannya sangat bagus mulaindari control dll, dibantu oleh dokter henry leo yg sangat komunikatif, baik sekali.dan juga dokter pan otto yg sgt baik.tq juga utk semua suster and cs yg terkait.",positive,False
3397,3397,rsia terdekat dr rumah bisa bpjs mandiri ataupun asuransi sih cocok sm dokter anaknya dr ariz pribadi,positive,False
3398,3398,"alhamdullilah niat ke igd buat berobat karena sesak setelah diperiksa ke dokter di suruh ranap inap,semua di tanggung bpjs dari pemerintah. pelayanannya top dan perawat maupun dokter sigap ketika butuh bantuan. pokoknya bagus banget …",positive,False
3399,3399,"tolong dong pelayanannya ditingkatin lagi khususnya buat bagian laboratoriumnya!! minggu lalu saya bawa anak saya yg masih newborn utk ambil darah dan utk menunggu hasil cukup makan waktu sekitar 3 jam dan ternyata mereka lg maintenance. mikir lah kalo maintenance jangan di jam"" sibuk, pake asuransi tapi pelayanan sama kayak bpjs.",positive,False
3400,3400,poli penyakit mulut ruangannya nyaman dokternya ramah konsultasi jadi enak,positive,False
3401,3401,"ruangannya nyaman, susternya baik-baik, keberisannya terjamin",positive,False
3402,3402,keamanan selalu keren untuk dikelola,positive,False
3403,3403,"rumah sakit yang akan membuat anda tercengang dan terkagum2 karena areanya begitu luas, bersih, rapi, dan humanis. …",positive,False
3404,3404,rumah sakit yang paling direkomendasikan sejauh ini,positive,False
3405,3405,pertama kali masuk igd. nunggu gak lama dapet kasur. dan dapet kamar. walaupun pake bpjs tetap playanan bagus. saya kelas 1. kamar nya enak. apalagi makan nya enak bgt. kurangnya cuma wc nya bau. dan kadang yg jenguk berisik bgt. banyakan . …,positive,False
3406,3406,"alhamdulillah sdh 8 bln yg lalu lahiran. rasa, suasana dan ketegangan mengingatkan kembali di rumah sakit ini. luar biasa rasanya di induksi sampai 12 jam pake drama ngeden maju mundur dibantu bidan yg satu tekan perut dari atas yg satu …",positive,False
3407,3407,bad service bgt ke dokter bagian spesialis kulit dokternya cuek judes kaya orang sariawan gamau ngomong panjang lebar. asistennya juga udh mah anak gue emng lg parah kulitnya dia ky seolah2 ngejudge ngejulidin anak gue sm dokternya.. …,positive,False
3408,3408,"tutup saja booking service antigen. jelas booking tanggal 23, bagaimana bisa ditolak karena sudah tutup??",positive,False
3409,3409,"waduuh sorry banget nih  rs fmc saya kasih bintang 1, tolong dong itu petugas radiologinya dibilangin suruh sopan, serame apapun pasien ya harus tetep respect lah, saya pasien bayar pribadi aja di perlakukan kaya gitu, gimana sama pasien bpjs",negative,False
3410,3410,"pelayanan bagus, kami sangat puas  terima kasih banyak 🙏🙏 …",positive,False
3411,3411,alhamdulillah memuaskan dari segi pelayanan dan lain-lain. terimakasih kepada dokter dan perawat serta seluruh jajarannya.,positive,False
3412,3412,"selalu suka ke rs brawijaya karena suasananya ga kayak di rs, sangat nyaman dan ramah2. hari ini ke dr spesialis tht juga ramah dan ga cepat2 benar2 dikasih waktu untuk tanya sebanyak2nya. pertahankan kualitasnya ya rs brawijaya depok!",positive,False
3413,3413,"pelayanan oke cuma tolong di kasih tempat parkir plus di dalam sinyal seluler tidak dpt masuk, setidaknya dikasih wifi public.",negative,False
